@timestamp	nginx.access.remote_ip_list	Allowed
"July 2nd 2018, 06:46:41.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:40.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:38.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:38.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:35.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:34.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:32.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:29.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:26.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:24.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:23.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:20.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:17.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:17.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:17.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:14.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:11.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:08.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:05.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:03.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:46:02.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:46:00.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:46:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:59.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:56.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:56.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:56.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:55.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:53.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:53.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:50.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:49.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:47.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:43.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:43.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:40.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:39.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:37.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:34.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:31.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:29.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:28.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:26.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:25.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:25.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:25.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:22.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:22.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:19.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:16.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:13.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:11.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:10.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:08.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:07.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:07.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:07.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:06.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:06.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:04.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:04.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:01.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:45:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:45:01.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:45:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:58.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:54.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:51.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:50.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:48.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:45.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:43.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:42.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:41.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:40.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:40.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:39.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:36.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:33.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:30.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:30.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:29.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:27.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:27.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:26.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:24.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:22.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:21.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:19.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:18.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:16.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:15.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:15.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:15.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:12.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:09.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:06.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:05.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:03.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:44:02.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:44:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:44:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:59.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:56.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:56.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:55.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:53.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:50.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:47.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:44.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:41.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:41.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:39.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:39.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:38.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:37.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:35.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:34.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:32.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:29.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:27.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:26.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:26.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:25.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:24.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 06:43:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:23.000"	"[""170.248.139.120""]"	yes
"July 2nd 2018, 06:43:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 06:43:20.000"	"[""170.248.139.120""]"	yes
